"MacroTrends Data Download"
"MA - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
2008-06-05,29.951,30.616,29.5442,30.616,45959000
2008-06-06,30.012,30.242,29.481,29.573,29383000
2008-06-09,29.775,29.886,27.641,29.14,55137000
2008-06-10,28.4,29.541,28.337,28.605,26190000
2008-06-11,28.744,28.802,27.716,27.921,23577000
2008-06-12,28.294,28.968,28.187,28.44,31296000
2008-06-13,28.775,29.373,28.62,29.246,21436000
2008-06-16,29.199,29.9,28.9,29.447,17072000
2008-06-17,29.882,29.984,29.033,29.221,15706000
2008-06-18,28.7,29.481,28.544,29.309,18943000
2008-06-19,29.259,29.78,28.858,29.26,24155000
2008-06-20,28.8104,29.447,28.301,28.401,26934000
2008-06-23,28.553,28.922,28,28.252,18468000
2008-06-24,28.059,28.375,27.52,28.037,33647000
2008-06-25,29.184,29.516,28.75,28.979,38692000
2008-06-26,28.46,28.594,26.801,27.573,47652000
2008-06-27,27.501,27.797,26.704,27.172,39815000
2008-06-30,27.397,27.65,26.54,26.552,27996000
2008-07-01,26.33,27.078,25.85,26.335,42526000
2008-07-02,26.799,26.938,25.1,25.549,40692000
2008-07-03,25.813,25.98,25.05,25.374,15778000
2008-07-07,25.679,25.911,24.334,24.61,40381000
2008-07-08,24.796,26.499,23.742,26.425,66434000
2008-07-09,26.244,26.49,24.965,25.125,34122000
2008-07-10,25.2,25.801,24.503,25.32,38299000
2008-07-11,25.569,26.098,25.325,25.735,53063000
2008-07-14,25.569,26.337,25.323,25.75,30862000
2008-07-15,25.5,25.9,24.27,25.037,47649000
2008-07-16,25.287,27.12,25.082,27.12,69679000
2008-07-17,27.495,29.096,27.3,28.6,178722000
2008-07-18,28.538,28.816,27.9,28.086,44996000
2008-07-21,28.414,28.465,26.673,26.79,47389000
2008-07-22,25.9,27.487,25.453,27.385,58522000
2008-07-23,27.473,27.652,26.811,27.1,33621000
2008-07-24,27.013,27.384,25.7,25.848,36463000
2008-07-25,25.907,26.543,25.5,26.355,35026000
2008-07-28,26.49,26.947,25.26,25.37,33925000
2008-07-29,25.503,26.353,25.503,26.21,33567000
2008-07-30,26.799,27.2,26.115,27.073,39491000
2008-07-31,24.669,25.9,23.748,24.415,160568000
2008-08-01,24.047,24.265,22.549,23.727,111075000
2008-08-04,23.299,24,22.912,23.092,41515000
2008-08-05,23.281,23.711,23.05,23.711,37083000
2008-08-06,23.5,23.585,22.702,23.2,45159000
2008-08-07,22.693,22.938,22.5,22.5,34699000
2008-08-08,22.495,23.51,22.1,23.213,37477000
2008-08-11,23.257,24.035,23.201,23.515,33941000
2008-08-12,23.3,23.432,22.878,23.092,23156000
2008-08-13,22.881,23.715,22.791,23.35,23760000
2008-08-14,23.203,23.765,23.1,23.588,18220000
2008-08-15,23.691,24,23.58,23.895,21072000
2008-08-18,24.055,24.49,23.64,23.791,26162000
2008-08-19,23.9,24.291,23.32,23.857,23806000
2008-08-20,23.957,24.399,23.856,24.332,18713000
2008-08-21,24.161,24.273,23.76,24.126,15150000
2008-08-22,24.357,24.469,24.025,24.164,14534000
2008-08-25,24.004,24.284,23.42,23.42,12574000
2008-08-26,23.51,23.763,23.157,23.675,15516000
2008-08-27,23.576,23.726,23.232,23.697,17120000
2008-08-28,23.75,24.248,23.657,24.248,19125000
2008-08-29,24.1,24.34,23.963,24.255,13108000
2008-09-02,24.588,24.8,23.663,23.92,19330000
2008-09-03,23.9,24.0015,22.385,22.963,37675000
2008-09-04,22.581,22.704,21.47,21.603,38979000
2008-09-05,21.294,22.169,20.793,22.144,54677000
2008-09-08,23.036,23.1,21.14,21.941,43685000
2008-09-09,22.103,22.23,20.643,20.67,42655000
2008-09-10,20.72,21.65,20.57,21.332,32759000
2008-09-11,20.8,22.58,20.52,22.56,39959000
2008-09-12,22.1,22.581,21.905,22.382,20259000
2008-09-15,21.306,21.779,21.008,21.177,38490000
2008-09-16,20.71,21.808,20.192,21.481,36421000
2008-09-17,21.002,21.3,18.875,19.6,75806000
2008-09-18,19.85,21.413,18.207,20.853,69888000
2008-09-19,22.123,23.9,21.5,22.518,81860000
2008-09-22,22.5,22.525,20.238,20.238,47090000
2008-09-23,20.473,20.785,19.7,19.8,35176000
2008-09-24,20.002,20.276,19.307,19.435,30168000
2008-09-25,19.619,19.8,18.851,19.036,44080000
2008-09-26,18.3,18.6,17.8276,18.507,48386000
2008-09-29,17.999,18.125,15.06,16.803,94509000
2008-09-30,16.843,18.184,16.78,17.733,45565000
2008-10-01,17.723,17.723,16.334,17.134,39524000
2008-10-02,16.7,16.979,15.759,16.013,37716000
2008-10-03,16.205,17.1844,16.02,16.02,41917000
2008-10-06,15.116,17.09,14.8,16.741,54245000
2008-10-07,16.972,17.1485,15.528,15.87,46915000
2008-10-08,15.122,17.433,14.985,16.354,78642000
2008-10-09,17.008,17.213,15.498,15.57,46233000
2008-10-10,14.674,16.153,14,15.171,71283000
2008-10-13,16.045,17.8,15.665,17.36,43379000
2008-10-14,18.39,18.43,16.524,17.407,42357000
2008-10-15,17.048,17.176,15,15.355,51063000
2008-10-16,15.574,15.8,14.372,15.668,56496000
2008-10-17,14.979,16.725,14.95,15.675,39666000
2008-10-20,16.026,16.179,14.75,15.014,39522000
2008-10-21,14.99,15.685,14.547,14.978,35590000
2008-10-22,14.498,14.987,13.496,14.093,40966000
2008-10-23,14.1,14.38,13.056,13.6,50130000
2008-10-24,12.101,13.846,12.002,13.062,53071000
2008-10-27,12.763,13.466,12.6,12.635,32187000
2008-10-28,13.096,13.7,12.35,13.601,42837000
2008-10-29,13.574,14.431,13.246,13.573,50699000
2008-10-30,13.852,14.326,13.698,14.006,38696000
2008-10-31,14.143,14.871,13.854,14.782,32040000
2008-11-03,14.904,14.949,14.2125,14.389,31438000
2008-11-04,15.9,17.197,15.561,17.024,118329000
2008-11-05,16.787,16.9,15.42,15.587,70599000
2008-11-06,15.275,15.567,13.855,14.33,92732000
2008-11-07,14.402,15.171,14.2,14.773,30609000
2008-11-10,15.05,15.36,14.033,14.285,25290000
2008-11-11,13.78,14.769,13.739,14.15,31529000
2008-11-12,13.872,14.581,13.647,13.647,46689000
2008-11-13,13.805,14.879,12.809,14.699,44355000
2008-11-14,14.445,15.12,14.158,14.368,36794000
2008-11-17,14.14,14.556,13.5,13.574,37110000
2008-11-18,13.54,14.27,13.493,14.14,38762000
2008-11-19,13.823,14.526,12.894,12.954,54451000
2008-11-20,12.515,13.039,12.033,12.109,56997000
2008-11-21,12.4,12.736,11.305,12.654,71536000
2008-11-24,12.833,13.534,12.23,13.147,52097000
2008-11-25,13.5,13.987,13.035,13.906,42357000
2008-11-26,13.642,14.731,13.572,14.556,30087000
2008-11-28,14.479,14.88,14.262,14.53,11336000
2008-12-01,14.097,14.159,13.007,13.099,38445000
2008-12-02,13.239,13.519,12.807,13.397,24865000
2008-12-03,13.057,13.856,12.902,13.794,31614000
2008-12-04,13.461,14.059,13.184,13.327,28070000
2008-12-05,13.082,14.034,12.766,14.012,39852000
2008-12-08,14.394,15.15,14.11,14.73,46684000
2008-12-09,14.5,15.04,14.228,14.321,25477000
2008-12-10,14.177,14.5173,13.817,14.5,24045000
2008-12-11,14.238,14.625,13.77,13.836,27578000
2008-12-12,13.21,13.967,13.21,13.881,18186000
2008-12-15,13.791,14.14,13.5,13.929,16824000
2008-12-16,14.041,14.825,14.035,14.81,26863000
2008-12-17,14.725,15.184,14.61,14.868,23218000
2008-12-18,14.911,15.8,14.851,14.881,37306000
2008-12-19,15.342,15.349,14.697,15.234,28099000
2008-12-22,15.298,15.298,14.241,14.52,19529000
2008-12-23,14.461,14.499,14.014,14.162,15014000
2008-12-24,14.14,14.299,14.001,14.223,3133000
2008-12-26,14.277,14.277,13.921,14.093,7057000
2008-12-29,14.002,14.183,13.601,13.934,17811000
2008-12-30,13.935,13.99,13.508,13.909,18063000
2008-12-31,13.948,14.491,13.754,14.293,19307000
2009-01-02,14.41,15.07,14.273,14.978,22311000
2009-01-05,14.955,15.684,14.903,15.326,24719000
2009-01-06,15.626,16.5,15.529,16.202,43357000
2009-01-07,15.81,16.061,14.911,15.207,39537000
2009-01-08,15.096,15.296,14.836,15.278,22841000
2009-01-09,15.35,15.365,14.729,15.004,20036000
2009-01-12,14.773,15.162,14.589,14.804,20687000
2009-01-13,14.638,15.131,14.55,15.044,19307000
2009-01-14,14.757,14.85,13.907,14.53,48442000
2009-01-15,14.402,14.475,12.856,13.03,80426000
2009-01-16,13.03,13.1,12.016,12.822,71298000
2009-01-20,12.619,12.74,11.706,11.918,55609000
2009-01-21,12.1,13.238,12.1,13.21,53002000
2009-01-22,12.804,13.15,12.543,12.885,22486000
2009-01-23,12.189,12.755,12.014,12.545,34383000
2009-01-26,12.444,12.867,12.156,12.312,23856000
2009-01-27,12.601,12.949,12.546,12.676,21768000
2009-01-28,13.256,13.505,13.133,13.366,27342000
2009-01-29,13.078,13.213,12.85,12.909,17777000
2009-01-30,13.236,13.955,13.213,13.578,37337000
2009-02-02,13.361,13.857,13.027,13.698,19962000
2009-02-03,13.801,14.166,13.66,13.97,28901000
2009-02-04,14.149,14.348,13.9,14.015,29432000
2009-02-05,14.719,16.039,14.573,15.984,94885000
2009-02-06,16.056,16.463,15.657,16.25,64285000
2009-02-09,16.224,16.326,15.75,16.202,33238000
2009-02-10,16.15,16.577,15.715,15.797,27107000
2009-02-11,15.999,16.4,15.673,16.398,27056000
2009-02-12,16.122,16.215,15.515,16.18,39540000
2009-02-13,16.349,16.888,16.186,16.19,44516000
2009-02-17,15.8,15.946,15.266,15.509,46498000
2009-02-18,15.704,16.05,15.37,15.904,31373000
2009-02-19,16.075,16.2,15.423,15.455,29852000
2009-02-20,15.136,15.938,15.043,15.801,33074000
2009-02-23,16.05,16.241,15.122,15.258,29356000
2009-02-24,15.3,16.175,15.143,16.127,45905000
2009-02-25,15.975,16.596,15.743,16.257,52819000
2009-02-26,16.45,16.45,15.5,15.57,46944000
2009-02-27,15.176,16.253,15.176,15.803,45445000
2009-03-02,15.477,15.87,14.91,15.063,41411000
2009-03-03,15.28,15.497,14.779,15.101,37274000
2009-03-04,15.41,15.58,14.64,15.048,39553000
2009-03-05,14.777,15.414,14.518,14.692,38804000
2009-03-06,14.8,14.829,13.916,14.244,37595000
2009-03-09,14.025,14.6,13.956,14.244,22719000
2009-03-10,14.41,14.904,14.351,14.848,39087000
2009-03-11,15.023,15.023,14.282,14.784,24505000
2009-03-12,14.791,15.796,14.543,15.707,33673000
2009-03-13,15.8,16.023,15.45,15.831,29335000
2009-03-16,16,16.182,15.332,15.369,22055000
2009-03-17,15.339,16.247,15.251,16.238,29737000
2009-03-18,15.998,16.117,15.759,15.975,28081000
2009-03-19,16.347,16.528,15.329,15.41,33658000
2009-03-20,15.531,15.699,15.284,15.553,24708000
2009-03-23,15.85,16.294,15.571,16.289,23535000
2009-03-24,16.014,16.759,15.911,16.288,31564000
2009-03-25,16.183,16.5,15.981,16.453,31788000
2009-03-26,16.695,17.141,16.493,16.988,36507000
2009-03-27,16.539,16.988,16.457,16.747,18360000
2009-03-30,16.434,16.719,16.207,16.305,22330000
2009-03-31,16.4,16.836,16.305,16.748,31897000
2009-04-01,16.339,16.375,15.715,16.008,50889000
2009-04-02,16.3,16.756,16.211,16.566,39610000
2009-04-03,16.5,17.405,16.4,17.405,36303000
2009-04-06,17.16,17.745,16.827,17.153,43605000
2009-04-07,16.958,17.098,16.576,16.576,26152000
2009-04-08,16.795,16.795,16.38,16.733,17512000
2009-04-09,17.088,17.261,16.779,17.246,27688000
2009-04-13,17.01,17.662,16.896,17.606,26997000
2009-04-14,17.5,17.5,16.6,16.61,33818000
2009-04-15,16.719,16.72,16.098,16.546,34967000
2009-04-16,16.1,16.337,15.79,16.17,39334000
2009-04-17,16.22,16.498,15.766,16.306,40526000
2009-04-20,15.976,16.167,15.185,15.185,36136000
2009-04-21,15.048,16.437,14.934,16.437,45720000
2009-04-22,16.113,16.5,15.956,16.077,31615000
2009-04-23,16.22,16.537,15.88,16.525,32295000
2009-04-24,16.849,17.31,16.462,17.309,39012000
2009-04-27,16.816,17.2,16.536,16.555,32183000
2009-04-28,16.437,17.076,16.27,16.754,25515000
2009-04-29,17.038,17.821,16.817,17.821,45922000
2009-04-30,18.089,18.877,18.035,18.345,69872000
2009-05-01,17.551,17.6,16.364,17.29,109205000
2009-05-04,17.675,17.922,17.167,17.899,43896000
2009-05-05,17.607,18.341,17.546,18.341,43759000
2009-05-06,18.452,18.536,17.987,18.343,32739000
2009-05-07,18.499,18.6753,18.025,18.078,28138000
2009-05-08,18.28,18.508,18.134,18.508,21538000
2009-05-11,18.16,18.469,17.925,18.098,20229000
2009-05-12,18.249,18.295,17.716,17.82,20480000
2009-05-13,17.4,17.626,17.05,17.076,37406000
2009-05-14,17,17.383,16.922,17.335,26907000
2009-05-15,17.276,17.392,17.005,17.313,19498000
2009-05-18,17.466,17.5,17.126,17.34,26282000
2009-05-19,17.234,17.234,16.645,16.673,32262000
2009-05-20,16.894,17.649,16.816,16.963,58524000
2009-05-21,16.877,17.282,16.8,17.169,20220000
2009-05-22,16.835,17.169,16.739,16.836,22554000
2009-05-26,16.7,17.007,16.527,16.861,22916000
2009-05-27,16.9,17.212,16.666,16.738,19871000
2009-05-28,16.875,17.253,16.801,17.211,16548000
2009-05-29,17.17,17.633,17.011,17.633,15013000
2009-06-01,17.75,17.9,17.171,17.373,23514000
2009-06-02,17.312,17.41,16.82,16.839,23958000
2009-06-03,16.783,16.864,16.225,16.751,24355000
2009-06-04,16.775,17.186,16.526,16.84,46802000
2009-06-05,17.072,17.129,16.613,16.768,29600000
2009-06-08,16.631,16.827,16.455,16.597,15603000
2009-06-09,16.603,16.983,16.44,16.818,27552000
2009-06-10,16.993,17.588,16.928,17.36,58821000
2009-06-11,17.492,17.535,16.913,16.995,48560000
2009-06-12,16.9005,16.995,16.58,16.706,25408000
2009-06-15,16.525,16.839,16.406,16.647,17311000
2009-06-16,16.773,16.823,16.264,16.356,26840000
2009-06-17,16.287,16.688,16.286,16.426,25635000
2009-06-18,16.321,16.516,16.211,16.339,15875000
2009-06-19,16.367,16.367,16.017,16.135,32146000
2009-06-22,16.115,16.321,15.678,15.678,20448000
2009-06-23,15.7,16.085,15.551,16.013,21099000
2009-06-24,16.13,16.259,15.975,16.106,17093000
2009-06-25,16.1495,16.623,15.918,16.428,36044000
2009-06-26,16.404,16.891,16.332,16.891,20758000
2009-06-29,16.949,16.949,16.551,16.815,14673000
2009-06-30,16.9,16.9,16.552,16.731,11261000
2009-07-01,16.748,16.925,16.54,16.584,14436000
2009-07-02,16.253,16.814,16.253,16.625,18844000
2009-07-06,16.5,16.737,16.497,16.681,14977000
2009-07-07,16.69,16.7195,16.08,16.1,23854000
2009-07-08,16.091,16.438,15.994,16.07,24466000
2009-07-09,16.183,16.294,15.938,16.28,14411000
2009-07-10,16.059,16.24,15.857,16.056,13306000
2009-07-13,16.056,16.552,16.049,16.552,15275000
2009-07-14,16.531,16.622,16.348,16.593,7923000
2009-07-15,16.728,17.269,16.67,17.237,21320000
2009-07-16,17.149,18.076,17.148,17.827,28441000
2009-07-17,17.904,18.125,17.829,17.984,17015000
2009-07-20,18.052,18.542,18.01,18.142,30597000
2009-07-21,18.206,18.3,17.942,18.094,14494000
2009-07-22,17.901,18.255,17.8,18.148,12907000
2009-07-23,18.259,18.657,18.086,18.587,15084000
2009-07-24,18.413,18.91,18.387,18.547,20194000
2009-07-27,18.794,19.3,18.735,18.913,25343000
2009-07-28,18.894,18.894,18.557,18.694,15162000
2009-07-29,18.553,18.867,18.438,18.855,18070000
2009-07-30,20.598,20.927,19.388,19.411,68013000
2009-07-31,19.431,19.788,19.246,19.403,30839000
2009-08-03,19.621,20.086,19.551,20.066,17599000
2009-08-04,19.852,20.311,19.751,20.31,15904000
2009-08-05,20.31,20.4,20,20.298,12489000
2009-08-06,20.275,20.441,20.06,20.148,16211000
2009-08-07,20.383,20.6,20.307,20.434,11739000
2009-08-10,20.479,20.49,20.101,20.234,7848000
2009-08-11,20.199,20.445,20.145,20.269,13147000
2009-08-12,20.12,20.548,20.03,20.432,11993000
2009-08-13,20.457,20.694,20.348,20.397,14863000
2009-08-14,20.388,20.623,20.156,20.261,11572000
2009-08-17,19.6,19.991,19.594,19.594,12904000
2009-08-18,19.685,19.917,19.685,19.817,6730000
2009-08-19,19.693,19.822,19.535,19.73,9424000
2009-08-20,19.641,20.319,19.627,20.302,10720000
2009-08-21,20.503,20.807,20.224,20.725,15445000
2009-08-24,20.805,20.978,20.316,20.423,11758000
2009-08-25,20.689,21.11,20.628,20.893,14856000
2009-08-26,20.815,20.815,20.42,20.669,12916000
2009-08-27,20.65,20.689,20.3,20.66,8973000
2009-08-28,20.78,20.815,20.331,20.357,10355000
2009-08-31,20.208,20.322,19.96,20.263,14093000
2009-09-01,20.169,20.718,20.067,20.067,16628000
2009-09-02,20,20.253,19.905,20.045,8922000
2009-09-03,20.245,20.481,20.114,20.34,15115000
2009-09-04,20.345,20.69,20.3051,20.605,8491000
2009-09-08,20.81,20.931,20.6,20.745,9941000
2009-09-09,20.937,21.169,20.725,21.031,18796000
2009-09-10,20.999,21.211,20.926,21.16,9053000
2009-09-11,21.288,21.288,20.841,20.881,11868000
2009-09-14,20.745,20.848,20.6325,20.799,13928000
2009-09-15,20.8965,21.564,20.838,21.403,22633000
2009-09-16,21.496,22.136,21.41,21.976,19989000
2009-09-17,21.984,22.152,21.83,22.02,13215000
2009-09-18,22.18,22.357,21.755,22.357,53832000
2009-09-21,22.291,22.583,22.172,22.262,13176000
2009-09-22,22.478,22.5,22.189,22.458,11804000
2009-09-23,22.582,22.582,21.915,21.939,14097000
2009-09-24,21.96,21.974,21.418,21.494,15567000
2009-09-25,21.435,21.435,20.406,20.47,41696000
2009-09-28,20.537,20.958,20.423,20.814,19454000
2009-09-29,20.945,21.287,20.585,20.674,22336000
2009-09-30,20.858,20.859,20.11,20.215,24555000
2009-10-01,20.207,20.393,19.916,19.941,18071000
2009-10-02,19.716,20,19.695,19.969,18824000
2009-10-05,20.051,20.17,19.7852,20.053,20026000
2009-10-06,20.294,20.385,19.991,20.06,18787000
2009-10-07,20.112,21.15,20.082,21.09,32571000
2009-10-08,21.089,21.545,21,21.096,23425000
2009-10-09,21.1,21.483,21.024,21.442,13852000
2009-10-12,21.856,22,21.429,21.6,13797000
2009-10-13,21.582,21.827,21.414,21.736,11629000
2009-10-14,22.099,22.195,21.653,21.948,18604000
2009-10-15,21.75,22.723,21.692,22.536,24368000
2009-10-16,22.38,22.591,22.1798,22.387,13005000
2009-10-19,22.4,22.61,22.1871,22.56,9325000
2009-10-20,22.717,22.717,22.307,22.5,8454000
2009-10-21,22.334,23.216,22.334,22.567,14613000
2009-10-22,22.65,22.948,22.351,22.928,11034000
2009-10-23,23.129,23.225,22.737,22.996,15651000
2009-10-26,23.065,23.1394,22.075,22.075,18327000
2009-10-27,22.106,22.319,21.918,22.055,19653000
2009-10-28,22.19,22.89,21.953,22.05,30073000
2009-10-29,22.348,22.88,22.267,22.792,17535000
2009-10-30,22.568,22.64,21.8,21.902,25534000
2009-11-02,21.902,22.556,21.851,22.265,22586000
2009-11-03,22.498,22.615,20.957,21.92,57844000
2009-11-04,22.011,22.879,22.011,22.498,34795000
2009-11-05,22.8,23.026,22.454,23.025,18812000
2009-11-06,22.776,23.718,22.728,23.69,24834000
2009-11-09,23.85,24.293,23.5,24.219,27818000
2009-11-10,24.138,24.15,23.746,23.867,19921000
2009-11-11,23.903,24.283,23.641,23.79,17284000
2009-11-12,23.749,24.165,23.562,23.689,13814000
2009-11-13,23.76,23.85,23.264,23.472,14936000
2009-11-16,23.643,23.675,22.892,23.08,26591000
2009-11-17,22.975,23.145,22.914,23.1,18894000
2009-11-18,23.005,23.1926,22.591,22.728,20717000
2009-11-19,22.577,23.596,22.287,23.009,43957000
2009-11-20,22.974,23.174,22.844,23.116,18119000
2009-11-23,23.349,23.629,23.279,23.619,13152000
2009-11-24,23.685,23.813,23.402,23.765,10483000
2009-11-25,23.846,24.058,23.762,23.984,11677000
2009-11-27,23.452,23.84,23.45,23.559,6481000
2009-11-30,23.695,24.086,23.608,24.086,13921000
2009-12-01,24.195,24.397,24.086,24.299,13805000
2009-12-02,24.223,24.6889,24.191,24.242,13979000
2009-12-03,24.383,24.476,23.541,23.616,12077000
2009-12-04,24,24.316,23.551,24.133,14319000
2009-12-07,23.95,24.249,23.755,23.894,7632000
2009-12-08,23.8,23.972,23.669,23.861,6940000
2009-12-09,23.785,24.326,23.745,24.294,9223000
2009-12-10,24.469,24.547,24.197,24.412,9749000
2009-12-11,24.583,24.6,24.36,24.394,8449000
2009-12-14,24.7,24.776,24.239,24.748,12555000
2009-12-15,24.679,24.964,24.472,24.555,15150000
2009-12-16,24.541,24.768,24.501,24.64,13842000
2009-12-17,24.545,24.89,24.5,24.775,12834000
2009-12-18,24.925,25.572,24.886,25.484,25076000
2009-12-21,25.6,25.65,25.371,25.536,9225000
2009-12-22,25.583,25.815,25.499,25.562,8462000
2009-12-23,25.6,25.76,25.383,25.532,8198000
2009-12-24,25.458,25.69,25.45,25.542,2752000
2009-12-28,25.59,25.745,25.3,25.698,7095000
2009-12-29,25.77,25.9,25.706,25.836,6106000
2009-12-30,25.839,25.871,25.68,25.798,4156000
2009-12-31,25.863,25.863,25.48,25.598,9898000
2010-01-04,25.799,25.82,25.607,25.684,9321000
2010-01-05,25.784,25.796,25.305,25.608,12906000
2010-01-06,25.624,25.624,25.25,25.556,10785000
2010-01-07,25.34,25.406,25.098,25.389,11273000
2010-01-08,25.233,25.492,25.17,25.398,8635000
2010-01-11,25.457,25.5364,24.788,24.98,11171000
2010-01-12,24.959,25.2939,24.856,24.966,8595000
2010-01-13,25.181,25.624,24.966,25.615,8585000
2010-01-14,25.625,26.184,25.45,26.048,12433000
2010-01-15,26.181,26.588,26.055,26.265,19419000
2010-01-19,26.25,26.988,26.17,26.475,14633000
2010-01-20,26.301,26.615,26.22,26.339,10211000
2010-01-21,26.355,26.7,25.611,25.851,14131000
2010-01-22,25.739,26.099,25.108,25.181,13251000
2010-01-25,25.34,25.423,24.849,25.245,10811000
2010-01-26,25.202,25.313,24.805,24.861,11194000
2010-01-27,24.968,25.643,24.835,25.633,10066000
2010-01-28,25.63,25.795,24.583,24.945,16120000
2010-01-29,25.116,25.5144,24.909,24.99,15042000
2010-02-01,25.113,25.651,25.109,25.342,9329000
2010-02-02,25.62,25.63,25.181,25.256,13404000
2010-02-03,25.245,25.4,24.706,24.758,17961000
2010-02-04,23.434,23.553,22.089,22.211,108380000
2010-02-05,22.54,22.54,21.715,22.074,58136000
2010-02-08,22.1,22.846,22.017,22.64,28165000
2010-02-09,22.86,22.865,22.3,22.345,16486000
2010-02-10,22.17,22.786,22.17,22.69,18326000
2010-02-11,22.69,22.929,22.482,22.9,12221000
2010-02-12,22.775,22.775,22.465,22.548,14838000
2010-02-16,22.66,22.817,22.45,22.53,17568000
2010-02-17,22.56,22.605,22.343,22.483,12500000
2010-02-18,22.43,22.43,22.161,22.2,17281000
2010-02-19,22.192,22.389,21.96,22.263,17620000
2010-02-22,22.284,22.695,22.284,22.424,10856000
2010-02-23,22.322,22.369,21.937,22.202,16517000
2010-02-24,22.202,22.311,21.9,22.175,15190000
2010-02-25,21.955,22.3155,21.643,22.149,19896000
2010-02-26,22.298,22.514,22.106,22.437,10947000
2010-03-01,22.594,23.286,22.538,23.274,24265000
2010-03-02,23.229,23.353,22.907,23.181,13247000
2010-03-03,23.183,23.449,23.1,23.215,13620000
2010-03-04,23.215,23.346,22.982,23.3,10161000
2010-03-05,23.366,23.98,23.271,23.954,32910000
2010-03-08,23.909,24.708,23.839,24.561,29561000
2010-03-09,24.505,25.189,24.466,24.648,21849000
2010-03-10,24.71,25.05,24.608,24.96,19561000
2010-03-11,24.805,25.05,24.614,25.019,11508000
2010-03-12,25.106,25.177,24.853,24.997,8736000
2010-03-15,25.098,25.098,24.595,25.008,11262000
2010-03-16,25.025,25.13,24.692,24.934,9672000
2010-03-17,24.968,25.1,24.68,24.865,11144000
2010-03-18,24.883,24.883,24.462,24.63,7593000
2010-03-19,24.7545,24.808,24.255,24.436,9801000
2010-03-22,24.279,24.824,24.225,24.708,8089000
2010-03-23,24.707,25.065,24.438,24.559,11016000
2010-03-24,24.52,24.688,24.395,24.468,7700000
2010-03-25,24.644,25.029,24.609,24.609,13145000
2010-03-26,24.725,24.875,24.5065,24.624,10836000
2010-03-29,24.693,24.924,24.661,24.801,7287000
2010-03-30,24.923,25.383,24.92,25.241,12046000
2010-03-31,25.22,25.428,25.142,25.4,9333000
2010-04-01,25.555,25.589,25.206,25.394,11188000
2010-04-05,25.453,25.627,25.287,25.558,7457000
2010-04-06,25.485,26.1,25.48,25.875,13992000
2010-04-07,25.89,25.955,25.491,25.566,7831000
2010-04-08,25.406,25.73,25.406,25.688,6402000
2010-04-09,25.875,25.999,25.682,25.888,4966000
2010-04-12,25.831,26.1,25.828,25.957,6537000
2010-04-13,25.87,26.0535,25.721,25.85,7131000
2010-04-14,25.907,26.423,25.801,26.313,11661000
2010-04-15,26.46,26.466,26.225,26.263,6282000
2010-04-16,26.103,26.372,25.8262,25.95,11495000
2010-04-19,25.883,26.153,25.472,25.73,9559000
2010-04-20,25.895,26.288,25.717,26.139,7375000
2010-04-21,26.335,26.335,25.878,26.059,5035000
2010-04-22,25.88,26.252,25.201,26.16,8638000
2010-04-23,26.361,26.758,26.2,26.722,10379000
2010-04-26,26.816,26.922,26.568,26.578,7095000
2010-04-27,26.579,26.579,25.484,25.485,10947000
2010-04-28,25.654,25.73,25.058,25.3,17995000
2010-04-29,25.372,25.844,25.179,25.538,14089000
2010-04-30,25.721,25.74,24.599,24.804,16675000
2010-05-03,25.119,25.139,24.454,25.074,16928000
2010-05-04,25.337,25.744,24.831,25.125,29370000
2010-05-05,24.8,24.899,23.601,23.794,25627000
2010-05-06,23.541,23.799,21.1,23.03,34273000
2010-05-07,22.835,23.398,22.204,22.309,29304000
2010-05-10,23.399,23.612,22.833,23.031,29826000
2010-05-11,22.741,22.749,22.124,22.324,29271000
2010-05-12,22.5,23.622,22.459,23.262,29123000
2010-05-13,23.27,23.992,23.056,23.231,22049000
2010-05-14,21.53,22.002,20.907,21.245,101983000
2010-05-17,21.524,21.667,20.819,21.081,34138000
2010-05-18,21.294,21.462,19.558,20.281,70828000
2010-05-19,20.305,21.325,19.605,20.245,91584000
2010-05-20,19.666,20.999,19.666,20.55,51156000
2010-05-21,20.239,21.734,20.2185,21.385,43426000
2010-05-24,21.539,21.6485,20.984,20.984,17858000
2010-05-25,20.407,20.866,20.381,20.687,22472000
2010-05-26,21.031,21.295,20.5,20.5,21772000
2010-05-27,21.025,21.128,20.58,20.78,19644000
2010-05-28,20.737,20.824,20.115,20.177,25471000
2010-06-01,20.1,20.37,19.975,20.039,22633000
2010-06-02,20.133,20.189,19.962,20.102,20431000
2010-06-03,20.131,20.363,20.125,20.2,19643000
2010-06-04,19.95,20.087,19.65,19.667,33167000
2010-06-07,19.729,20.55,19.727,20.007,26819000
2010-06-08,20.112,20.233,19.535,19.754,33612000
2010-06-09,19.8,20.062,19.376,19.546,26857000
2010-06-10,19.8241,20.63,19.8,20.512,45764000
2010-06-11,20.4,20.544,20.156,20.488,19569000
